Date,Close/Last,Volume,Open,High,Low
11/07/2019,309.98,2777505,310.32,311.18,309.41
11/06/2019,308.88,2711805,308.76,309.14,307.77
11/05/2019,308.74,4952324,309.36,309.65,308.43
11/04/2019,309.11,2515617,309.63,309.76,308.71
11/01/2019,307.95,2413078,306.65,307.95,306.47
10/31/2019,304.97,4215561,305.83,305.83,303.4549
10/30/2019,305.87,4161047,305.13,306.22,303.69
10/29/2019,304.91,3443558,304.73,305.94,304.56
10/28/2019,305.01,4818244,304.55,305.56,304.55
10/25/2019,303.31,2515669,301.45,303.90,301.42
10/24/2019,302.11,1944073,302.57,302.75,301.15
10/23/2019,301.57,1799721,300.39,301.63,300.19
10/22/2019,300.70,4541312,302.30,302.562,300.57
10/21/2019,301.75,3785065,301.09,301.87,300.67
10/18/2019,299.60,2557341,300.40,301.0501,298.65
10/17/2019,300.91,2131042,301.35,301.915,300.20
10/16/2019,300.07,3141043,300.03,300.82,299.59
10/15/2019,300.62,3196908,298.73,301.3651,298.65
10/14/2019,297.69,1616105,297.58,298.28,297.24
10/11/2019,297.89,4199307,297.95,300.39,297.78
10/10/2019,294.95,3544531,292.81,295.86,292.62
10/09/2019,292.88,3397724,292.37,293.91,291.7082
10/08/2019,290.13,3990697,292.66,293.45,290.11
10/07/2019,294.69,2631875,295.14,296.92,294.42
10/04/2019,296.02,4951258,292.79,296.2644,292.75
10/03/2019,292.04,4787944,289.40,292.06,286.42
10/02/2019,289.63,6361895,293.15,293.15,288.2414
10/01/2019,294.91,4896122,299.40,300.12,294.63
09/30/2019,298.52,3809875,297.61,299.19,297.56
09/27/2019,297.00,3287298,299.53,299.60,295.34
09/26/2019,298.59,3103107,299.28,299.50,297.10
09/25/2019,299.19,3632153,297.57,299.76,295.97
09/24/2019,297.51,6188101,301.07,301.53,296.47
09/23/2019,301.38,4640738,300.69,302.113,300.44
09/20/2019,301.22,5893756,303.56,303.84,300.60
09/19/2019,302.89,5069435,303.33,304.40,302.49
09/18/2019,302.93,3065864,302.25,303.00,300.01
09/17/2019,302.71,3920530,301.68,302.78,301.5428
09/16/2019,301.98,2277436,301.57,302.40,301.20
09/13/2019,302.87,4257023,303.56,303.9516,302.44
09/12/2019,303.08,4597562,303.02,304.25,302.22
09/11/2019,302.12,2935137,300.25,302.12,299.54
09/10/2019,299.95,2416750,299.08,299.95,297.71
09/09/2019,299.97,2973356,300.93,300.98,298.91
09/06/2019,299.83,3937476,299.94,300.51,299.20
09/05/2019,299.63,4005872,298.54,300.60,298.40
09/04/2019,295.76,2742640,294.86,295.77,294.05
09/03/2019,292.41,4420786,292.26,293.29,290.95
08/30/2019,294.27,4786562,295.96,295.96,293.12
08/29/2019,294.28,3548385,293.43,294.84,292.30
08/28/2019,290.50,3831042,287.75,290.71,286.89
08/27/2019,288.55,3418040,291.21,291.61,287.69
08/26/2019,289.66,2682329,288.91,289.66,287.24
08/23/2019,286.47,6060643,292.63,294.45,285.10
08/22/2019,294.07,4230280,294.95,295.6309,292.10
08/21/2019,294.18,3006067,294.15,294.57,293.43
08/20/2019,291.79,2987421,293.49,294.02,291.61
08/19/2019,294.07,2828671,293.86,294.77,293.14
08/16/2019,290.58,3910954,288.14,291.01,288.08
08/15/2019,286.34,5810749,286.52,287.24,284.02
08/14/2019,285.60,5805455,289.70,290.41,285.40
08/13/2019,294.28,3632135,289.37,295.84,289.00
08/12/2019,289.81,2768347,291.58,292.21,288.69
08/09/2019,293.36,4104704,294.27,294.95,291.32
08/08/2019,295.28,5600858,291.26,295.28,290.68
08/07/2019,289.66,5787695,286.01,290.46,283.66
08/06/2019,289.38,5461850,287.54,289.69,285.93
08/05/2019,285.57,6926012,289.77,289.85,283.34
08/02/2019,294.42,7481079,295.52,295.81,292.59
08/01/2019,296.52,10111560,299.32,302.60,295.6603
07/31/2019,299.23,8580642,302.76,302.94,296.89
07/30/2019,302.48,4702228,301.65,302.90,301.22
07/29/2019,303.22,2326293,303.63,303.68,302.58
07/26/2019,303.77,2711708,302.50,303.98,302.40
07/25/2019,301.71,3671366,302.71,302.735,300.833
07/24/2019,303.17,2391180,300.94,303.17,300.83
07/23/2019,301.72,2209434,300.91,301.76,299.96
07/22/2019,299.58,2571272,299.33,300.21,298.77
07/19/2019,298.90,3510336,301.78,301.82,298.69
07/18/2019,300.65,4371462,298.89,300.96,298.42
07/17/2019,299.48,2142446,301.47,301.64,299.48
07/16/2019,301.44,2233868,302.41,302.60,301.19
07/15/2019,302.46,4400619,302.86,302.89,301.9664
07/12/2019,302.49,4346086,301.61,302.49,301.26
07/11/2019,300.93,5142102,301.05,301.32,299.93
07/10/2019,300.40,2498169,300.12,301.39,299.50
07/09/2019,299.03,1544268,297.23,299.26,297.19
07/08/2019,298.55,2954473,298.71,299.05,297.74
07/05/2019,300.10,2198161,299.18,300.36,297.741
07/03/2019,300.48,1853807,298.89,300.52,298.7499
07/02/2019,298.23,3786142,297.29,298.23,296.37
07/01/2019,297.32,3934539,298.37,298.88,296.02
06/28/2019,294.75,5751367,294.28,295.21,293.71
06/27/2019,293.28,2722438,292.99,293.73,292.61
06/26/2019,292.08,4210219,293.42,293.99,292.02
06/25/2019,292.41,2975598,295.35,295.41,292.30
06/24/2019,295.27,3549268,295.90,296.27,295.15
06/21/2019,295.57,3628064,295.79,297.20,295.47
06/20/2019,296.02,4408953,296.32,296.57,293.8788
06/19/2019,293.24,7606221,292.79,293.89,291.78
06/18/2019,292.45,4622740,291.63,293.80,291.25
06/17/2019,289.74,2511178,289.75,290.45,289.41
06/14/2019,291.25,2000184,291.31,291.93,290.4001
06/13/2019,291.62,2304977,291.40,291.97,290.6279
06/12/2019,290.29,2310269,290.66,291.25,289.83
06/11/2019,290.95,2923455,293.00,293.42,290.18
06/10/2019,291.00,3862913,291.36,292.81,290.87
06/07/2019,289.67,3180251,287.90,290.83,287.70
06/06/2019,286.76,4294539,285.21,287.495,284.49
06/05/2019,284.86,4674039,284.25,284.90,282.211
06/04/2019,282.44,3598917,278.96,282.5759,278.47
06/03/2019,276.38,5589736,277.15,278.39,274.90
05/31/2019,277.30,5428476,278.06,278.96,277.11
05/30/2019,280.87,3840044,280.96,281.92,279.68
05/29/2019,280.24,6641224,280.78,281.20,278.56
05/28/2019,282.08,2455572,285.02,286.075,282.08
05/24/2019,284.76,1809862,285.66,286.12,284.01
05/23/2019,284.06,4419359,285.10,285.1099,282.47
05/22/2019,287.65,3147661,287.35,288.60,287.0599
05/21/2019,288.48,3634882,287.77,288.86,287.49
05/20/2019,285.98,2515977,286.05,287.3656,285.05
05/17/2019,287.90,3833735,287.09,290.54,287.08
05/16/2019,289.56,3911224,287.77,291.17,287.71
05/15/2019,287.03,3135635,283.50,287.70,283.25
05/14/2019,285.32,3202835,283.91,287.0231,283.75
05/13/2019,282.80,5831706,284.31,285.40,281.84
05/10/2019,290.00,4329369,287.59,290.9008,284.21
05/09/2019,288.72,4281181,287.20,289.24,285.23
05/08/2019,289.52,5810008,289.55,291.38,288.82
05/07/2019,289.91,5262951,292.13,292.79,287.75
05/06/2019,294.90,2792430,291.22,295.28,290.88
05/03/2019,296.01,3160515,294.79,296.33,294.57
05/02/2019,293.26,3279870,293.64,294.68,291.49
05/01/2019,293.80,2952102,296.73,296.93,293.77
04/30/2019,295.94,4549107,295.49,296.33,293.9099
04/29/2019,295.79,2978225,295.51,296.46,295.4067
04/26/2019,295.47,2160483,294.11,295.50,293.2133
04/25/2019,294.04,1838397,294.13,294.76,292.68
04/24/2019,294.22,2568458,294.7533,295.1399,294.06
04/23/2019,294.84,4573512,292.65,295.105,292.4017
04/22/2019,292.30,2879457,291.13,292.40,291.04
04/18/2019,292.00,4367438,292.09,292.28,290.62
04/17/2019,291.37,4340478,293.38,293.39,290.94
04/16/2019,292.14,3758983,292.92,292.98,291.46
04/15/2019,291.92,3124770,292.24,292.31,291.04
04/12/2019,292.16,2516126,291.97,292.44,291.21
04/11/2019,290.20,2576862,290.77,290.78,289.53
04/10/2019,290.22,2878334,289.72,290.34,289.27
04/09/2019,289.27,3990332,289.73,290.0228,288.66
04/08/2019,290.77,2492321,290.03,290.85,289.31
04/05/2019,290.45,3927408,289.86,290.56,289.54
04/04/2019,289.13,3418717,288.74,289.39,287.95
04/03/2019,288.44,3434468,289.25,289.70,287.675
04/02/2019,287.92,7161781,287.97,288.16,287.04
04/01/2019,287.85,4170369,286.64,288.08,286.35
03/29/2019,284.56,4331266,284.31,284.74,283.03
03/28/2019,282.69,2371577,282.25,283.10,280.96
03/27/2019,281.58,3436950,283.02,283.66,279.835
03/26/2019,282.96,4222595,282.87,284.0897,281.45
03/25/2019,280.91,4726375,280.77,282.0798,279.53
03/22/2019,281.16,6540543,285.12,285.71,281.07
03/21/2019,286.57,3510200,282.51,287.07,282.49
03/20/2019,283.39,4671775,284.06,285.38,282.19
03/19/2019,285.54,5844531,286.51,287.395,284.444
03/18/2019,285.41,3781166,284.57,285.67,284.33
03/15/2019,284.28,3132437,283.56,285.21,283.33
03/14/2019,283.01,2387667,283.14,283.5988,282.4335
03/13/2019,283.15,2803885,282.23,284.13,282.04
03/12/2019,281.20,2089455,280.79,281.80,280.62
03/11/2019,280.21,3836429,276.96,280.35,276.94
03/08/2019,276.20,5315655,274.58,276.33,274.10
03/07/2019,276.76,4552797,278.53,278.66,275.74
03/06/2019,279.01,3410212,280.87,280.88,278.68
03/05/2019,280.80,2500320,281.28,281.49,280.1402
03/04/2019,281.16,4810004,283.37,283.57,278.55
03/01/2019,282.31,4203973,282.20,282.62,280.56
02/28/2019,280.32,4164318,280.66,281.18,280.06
02/27/2019,280.91,3283188,280.28,281.31,279.20
02/26/2019,281.05,4877481,280.81,282.02,280.6587
02/25/2019,281.26,4697025,282.46,283.059,281.15
02/22/2019,280.82,4962937,279.86,281.08,279.54
02/21/2019,279.21,3118332,279.45,279.79,278.04
02/20/2019,280.09,5534122,279.55,280.63,278.99
02/19/2019,279.55,4585070,278.21,280.295,278.18
02/15/2019,279.16,4834177,278.01,279.16,277.82
02/14/2019,276.03,7148127,275.44,277.31,274.54
02/13/2019,276.66,2993369,276.72,277.62,276.25
02/12/2019,275.82,4284732,274.06,276.20,274.00
02/11/2019,272.28,2769279,272.84,273.15,271.70
02/08/2019,272.13,2909309,270.35,272.15,269.47
02/07/2019,271.83,6676977,272.58,273.18,269.93
02/06/2019,274.41,3962421,274.44,274.98,273.57
02/05/2019,274.82,4050344,274.12,275.08,273.54
02/04/2019,273.65,2960029,271.77,273.67,270.98
02/01/2019,271.70,3901763,271.80,272.84,270.83
01/31/2019,271.55,6518354,269.12,272.03,268.9179
01/30/2019,269.23,5116059,266.67,270.12,265.85
01/29/2019,264.98,4446737,265.47,266.0942,264.075
01/28/2019,265.35,4417830,265.00,265.41,263.35
01/25/2019,267.50,3333388,267.19,268.27,266.71
01/24/2019,265.14,3728783,264.79,265.77,263.67
01/23/2019,264.88,6761734,265.62,266.34,262.26
01/22/2019,264.50,5991346,266.37,266.59,262.64
01/18/2019,268.07,6994162,266.56,268.57,265.70
01/17/2019,264.53,4446758,261.62,265.46,261.52
01/16/2019,262.60,4385973,262.3601,263.5192,262.16
01/15/2019,261.91,3775275,259.37,262.20,259.37
01/14/2019,259.11,3707403,258.40,259.81,257.95
01/11/2019,260.37,5111646,259.24,260.52,258.57
01/10/2019,260.51,4317144,257.82,260.70,257.08
01/09/2019,259.49,4092876,259.09,260.48,257.72
01/08/2019,258.29,5341137,258.38,258.82,255.52
01/07/2019,255.77,5960849,254.24,257.46,253.21
01/04/2019,254.06,6429336,249.06,254.59,248.64
01/03/2019,245.43,5825411,249.79,250.028,245.08
01/02/2019,251.72,5964380,247.54,252.70,247.4201
12/31/2018,251.61,10117810,251.04,251.63,248.99
12/28/2018,249.33,10854060,251.03,252.88,247.945
12/27/2018,250.06,12676020,244.33,250.07,240.67
12/26/2018,247.67,13138120,237.73,247.89,235.46
12/24/2018,236.09,6418996,240.80,242.00,236.04
12/21/2018,242.35,13862200,248.55,251.41,241.7201
12/20/2018,247.43,13666780,250.22,251.94,244.98
12/19/2018,251.74,13161200,255.59,259.826,249.73
12/18/2018,255.62,10264860,257.67,258.35,253.7127
12/17/2018,255.65,9312621,259.98,261.11,253.94
12/14/2018,262.40,6079990,264.90,265.97,261.75
12/13/2018,267.24,5214728,268.44,269.46,266.07
12/12/2018,267.49,3875904,269.48,270.9368,267.35
12/11/2018,266.05,4521955,269.612,269.82,264.41
12/10/2018,266.00,8522148,265.34,267.1199,260.5068
12/07/2018,265.60,6089018,271.45,273.269,264.59
12/06/2018,271.82,8531055,267.92,271.97,264.36
12/04/2018,272.53,6723953,280.49,280.93,271.94
12/03/2018,281.37,5884776,282.43,282.58,279.59
11/30/2018,278.00,7602861,275.86,278.38,275.50
11/29/2018,276.07,4900450,275.78,277.629,274.49
11/28/2018,276.63,5483957,271.614,276.63,270.52
11/27/2018,270.32,4558645,268.45,270.35,267.62
11/26/2018,269.47,3185717,267.758,269.53,267.31
11/23/2018,265.31,1660892,265.10,266.755,265.02
11/21/2018,266.96,4247100,267.80,269.09,266.96
11/20/2018,266.10,6269458,267.31,268.959,265.09
11/19/2018,271.13,3555186,275.11,275.37,270.08
11/16/2018,275.74,3803888,273.83,276.73,273.29
11/15/2018,274.96,6160681,270.81,275.5667,268.956
11/14/2018,272.21,4613934,276.20,276.65,270.43
11/13/2018,274.11,5394561,275.11,277.37,273.2636
11/12/2018,274.51,3786145,279.25,279.5075,274.0101
11/09/2018,279.96,5327382,281.15,281.34,278.25
11/08/2018,282.52,7658812,282.30,283.33,281.35
11/07/2018,283.13,7669039,279.627,283.23,279.18
11/06/2018,277.16,2428735,275.40,277.34,275.31
11/05/2018,275.57,5606171,274.58,276.04,273.39
11/02/2018,273.89,3391853,276.75,277.25,271.61
11/01/2018,275.42,3424284,273.66,275.76,272.4077
10/31/2018,272.76,7039334,272.79,275.24,272.18
10/30/2018,269.86,9521962,265.64,270.12,265.08
10/29/2018,265.61,6301436,270.84,272.25,261.85
10/26/2018,267.10,7153665,267.87,270.7311,264.24
10/25/2018,272.02,4586285,269.37,273.83,268.20
10/24/2018,267.14,5198755,275.39,275.79,266.64
10/23/2018,275.57,5540270,272.96,276.89,270.61
10/22/2018,277.22,3852649,279.06,279.41,276.44
10/19/2018,278.27,3043342,279.26,281.369,277.59
10/18/2018,278.51,4417163,281.4743,282.1294,277.02
10/17/2018,282.56,5939026,282.55,283.225,279.63
10/16/2018,282.62,5113187,278.65,282.96,278.13
10/15/2018,276.53,3517124,277.59,279.0935,276.37
10/12/2018,278.03,7286286,278.83,279.14,274.39
10/11/2018,274.33,10560710,279.23,280.97,272.40
10/10/2018,280.25,8208230,288.94,288.99,279.94
10/09/2018,289.59,5886639,289.55,291.01,288.93
10/08/2018,289.94,5377352,289.17,290.36,287.60
10/05/2018,289.93,4367822,291.87,292.44,288.36
10/04/2018,291.74,3836570,293.392,293.42,289.82
10/03/2018,293.95,3473640,294.92,295.40,293.51
10/02/2018,293.75,2927156,293.73,294.5324,293.32
10/01/2018,293.87,3455408,294.30,295.0967,293.16
09/28/2018,292.73,5172096,292.15,293.44,292.10
09/27/2018,292.82,2628133,292.57,294.07,291.934
09/26/2018,292.02,4081946,293.04,294.4067,291.58
09/25/2018,294.16,3340386,294.97,295.07,293.92
09/24/2018,294.47,3412696,294.79,294.9399,293.80
09/21/2018,295.36,3918817,296.57,296.69,295.26
09/20/2018,295.76,3987636,294.74,296.07,294.63
09/19/2018,293.28,2354047,293.03,293.80,292.95
09/18/2018,293.07,2519344,291.66,293.69,291.66
09/17/2018,291.44,2466079,292.91,292.94,291.1219
09/14/2018,292.91,2612447,293.16,293.36,292.10
09/13/2018,292.92,1818047,292.39,293.12,292.09
09/12/2018,291.24,2634331,291.13,291.86,290.30
09/11/2018,291.22,3015118,289.40,291.62,289.03
09/10/2018,290.25,2767471,290.82,291.11,289.94
09/07/2018,289.60,5450694,289.00,290.77,288.77
09/06/2018,290.31,3837626,291.19,291.57,289.05
09/05/2018,291.16,7530034,291.50,291.70,289.95
09/04/2018,291.95,3480509,291.94,292.29,290.76
08/31/2018,292.44,4982554,291.93,292.90,291.37
08/30/2018,292.29,4623279,293.00,293.46,291.70
08/29/2018,293.54,2805971,292.25,293.83,291.96
08/28/2018,291.89,3555127,292.39,292.49,291.47
08/27/2018,291.81,3758413,290.90,291.97,290.73
08/24/2018,289.52,2451871,288.48,289.72,288.4176
08/23/2018,287.73,3325316,287.97,288.97,287.47
08/22/2018,288.22,2124542,287.91,288.79,287.60
08/21/2018,288.23,2661093,288.31,289.361,288.132
08/20/2018,287.74,1853196,287.60,288.01,287.0744
08/17/2018,287.04,2975882,285.87,287.5905,285.40
08/16/2018,286.10,3367791,285.37,287.07,285.37
08/15/2018,283.65,3848793,284.37,284.47,282.15
08/14/2018,285.93,3217138,284.93,286.1639,284.50
08/13/2018,284.11,3349745,285.47,286.169,283.77
08/10/2018,285.07,3290433,285.43,286.04,284.36
08/09/2018,287.11,2384870,287.51,287.99,286.94
08/08/2018,287.37,3483765,287.41,287.94,286.97
08/07/2018,287.47,5084490,287.43,288.02,287.25
08/06/2018,286.65,2988472,285.55,286.99,285.20
08/03/2018,285.55,2257874,284.53,285.65,284.32
08/02/2018,284.23,2327567,281.35,284.56,281.12
08/01/2018,282.88,2679746,283.46,284.10,282.11
07/31/2018,283.28,3580502,282.83,283.99,282.35
07/30/2018,281.77,4929114,283.47,283.65,281.31
07/27/2018,283.36,2798089,285.70,285.80,282.36
07/26/2018,285.19,4087351,285.18,286.105,285.08
07/25/2018,286.18,3296375,283.35,286.38,283.27
07/24/2018,283.55,2251094,283.72,284.53,282.605
07/23/2018,282.14,1879894,281.40,282.40,280.981
07/20/2018,281.62,4868553,281.71,282.43,281.45
07/19/2018,281.92,3220843,282.27,282.69,281.42
07/18/2018,283.09,3603686,282.55,283.15,282.01
07/17/2018,282.47,2322298,280.40,282.87,280.36
07/16/2018,281.33,2224023,281.60,281.74,280.80
07/13/2018,281.43,3122673,281.12,281.89,280.60
07/12/2018,281.14,3444394,280.18,281.36,279.54
07/11/2018,278.74,3781203,279.07,279.97,278.4462
07/10/2018,280.83,3420289,280.20,280.95,280.01
07/09/2018,279.81,4774356,278.45,279.86,278.42
07/06/2018,277.21,2942121,275.03,277.74,274.62
07/05/2018,275.07,2603582,274.05,275.07,272.83
07/03/2018,272.73,1367814,274.75,274.86,272.29
07/02/2018,273.82,4579605,271.36,273.94,271.10
06/29/2018,273.05,7694371,273.99,275.54,273.05
06/28/2018,272.82,5285696,271.08,273.61,270.32
06/27/2018,271.12,6332483,274.08,275.7126,271.03
06/26/2018,273.47,2690790,273.50,274.40,272.64
06/25/2018,274.10,5405873,276.60,276.76,272.23
06/22/2018,277.89,2297996,278.89,278.96,277.66
06/21/2018,277.32,2550049,279.15,279.15,276.8421
06/20/2018,279.25,2562701,279.48,279.91,278.78
06/19/2018,278.67,4216286,277.19,278.93,276.69
06/18/2018,279.70,3107783,278.68,279.91,278.1383
06/15/2018,280.31,5038998,279.84,280.70,278.55
06/14/2018,280.71,3628927,280.91,281.28,280.03
06/13/2018,279.92,3091062,281.13,281.44,279.76
06/12/2018,280.89,3515134,281.03,281.29,280.15
06/11/2018,280.51,2486021,280.34,281.3268,280.25
06/08/2018,280.04,4139040,278.78,280.18,278.60
06/07/2018,279.26,3081061,279.90,280.24,278.27
06/06/2018,279.44,4834508,277.73,279.47,277.01
06/05/2018,277.06,1808969,276.93,277.45,276.10
06/04/2018,276.81,3088436,276.40,277.10,276.19
06/01/2018,275.53,3247369,274.32,275.85,274.27
05/31/2018,272.73,4633445,274.09,274.35,272.14
05/30/2018,274.55,3903999,272.45,274.99,272.30
05/29/2018,270.93,4171618,272.16,273.033,269.62
05/25/2018,273.98,3327165,274.05,274.76,273.46
05/24/2018,274.75,3192474,274.83,275.12,272.67
05/23/2018,275.25,2278135,273.05,275.30,272.915
05/22/2018,274.47,1919162,275.86,276.17,274.13
05/21/2018,275.21,1795775,274.86,275.87,274.461
05/18/2018,273.21,2262850,273.49,273.916,272.81
05/17/2018,273.88,2289877,273.82,275.12,272.9811
05/16/2018,274.10,2067520,272.98,274.62,272.98
05/15/2018,272.81,3820264,273.45,273.50,271.91
05/14/2018,274.82,1876189,275.22,275.94,274.28
05/11/2018,274.47,2639036,274.04,275.04,273.48
05/10/2018,273.90,3493993,272.24,274.27,272.07
05/09/2018,271.44,3335054,269.51,271.72,268.95
05/08/2018,268.68,3259214,268.33,269.13,266.97
05/07/2018,268.79,2185256,268.75,269.84,267.95
05/04/2018,267.82,2378428,263.31,268.595,262.94
05/03/2018,264.40,3408694,264.00,265.15,260.81
05/02/2018,264.97,3088675,266.58,267.48,264.53
05/01/2018,266.83,2973339,265.78,266.92,263.90
04/30/2018,266.31,3836285,269.07,269.70,266.20
04/27/2018,268.39,3579852,268.79,269.18,267.30
04/26/2018,268.15,2563720,266.60,269.06,266.10
04/25/2018,265.42,3590738,264.70,265.92,262.67
04/24/2018,264.89,4816410,269.55,269.80,263.05
04/23/2018,268.44,2999799,269.16,269.72,267.19
04/20/2018,268.44,2883838,270.65,270.89,267.45
04/19/2018,270.72,2675333,271.48,271.71,269.55
04/18/2018,272.19,2766570,272.54,273.14,271.76
04/17/2018,272.07,2790865,271.18,272.729,270.58
04/16/2018,269.19,3311436,268.80,270.03,267.90
04/13/2018,266.97,4026147,269.30,269.361,265.80
04/12/2018,267.79,2984579,267.09,268.82,266.87
04/11/2018,265.52,2996984,265.27,267.43,265.18
04/10/2018,266.97,4187976,266.11,267.86,264.79
04/09/2018,262.70,3355064,263.23,266.64,262.31
04/06/2018,261.57,5699829,265.20,266.94,259.76
04/05/2018,267.48,3031835,267.35,268.42,266.14
04/04/2018,265.63,3767627,258.52,266.17,258.35
04/03/2018,262.58,6587881,260.63,263.04,258.60
04/02/2018,259.21,6095257,264.37,264.93,256.43
03/29/2018,265.37,5555911,262.86,267.05,262.071
03/28/2018,261.62,5090045,262.52,264.44,260.36
03/27/2018,262.32,5710146,267.98,268.59,260.61
03/26/2018,267.00,6541561,264.07,267.24,261.19
03/23/2018,259.83,5832212,266.00,266.83,259.61
03/22/2018,265.47,4720820,269.67,270.7285,265.21
03/21/2018,273.56,4224338,273.98,276.40,273.30
03/20/2018,274.06,5906861,274.01,274.76,273.30
03/19/2018,273.58,4561269,276.49,276.50,271.72
03/16/2018,277.30,9105334,277.66,278.53,277.30
03/15/2018,277.05,3433488,277.96,278.66,276.47
03/14/2018,277.34,4152272,279.90,280.1019,276.74
03/13/2018,278.77,5284046,281.93,282.50,278.11
03/12/2018,280.59,3277516,281.32,282.00,280.1601
03/09/2018,280.82,5534075,277.77,280.92,277.39
03/08/2018,276.13,3448280,275.565,276.26,274.45
03/07/2018,274.85,4153847,272.43,275.19,272.231
03/06/2018,274.95,4372222,275.29,275.42,273.19
03/05/2018,274.20,4123623,269.71,274.91,269.59
03/02/2018,271.20,5459274,267.69,271.71,266.77
03/01/2018,269.70,7697075,273.46,275.17,267.95
02/28/2018,273.34,4950584,277.74,278.23,273.33
02/27/2018,276.48,6106317,280.20,281.03,276.41
02/26/2018,279.96,3747479,277.96,280.0632,277.33
02/23/2018,276.72,6619813,273.85,276.74,273.29
02/22/2018,272.37,5543714,273.13,275.07,271.63
02/21/2018,272.00,8160534,273.90,276.73,271.98
02/20/2018,273.41,5577092,274.04,275.69,272.52
02/16/2018,275.09,4740229,274.36,277.3599,274.23
02/15/2018,275.02,5461537,273.52,275.03,270.78
02/14/2018,271.65,6379872,266.36,271.98,266.22
02/13/2018,267.96,4210112,265.90,268.56,265.24
02/12/2018,267.18,6680840,265.67,268.93,263.82
02/09/2018,263.67,15061640,262.77,265.539,254.769
02/08/2018,259.62,9468257,269.94,270.12,259.46
02/07/2018,269.59,9298719,270.46,274.359,269.59
02/06/2018,271.26,16081620,261.88,271.64,260.57
02/05/2018,266.05,14663390,275.45,277.86,265.17
02/02/2018,277.53,6853739,282.10,282.29,277.44
02/01/2018,283.79,4554165,283.16,285.16,282.77
01/31/2018,284.15,6991446,284.80,285.40,282.76
01/30/2018,283.65,7423984,284.64,285.3835,283.30
01/29/2018,286.75,4895237,288.11,288.55,286.62
01/26/2018,288.66,3379602,286.35,288.69,286.06
01/25/2018,285.35,4014073,286.22,286.35,284.50
01/24/2018,285.24,5149135,286.13,286.80,283.93
01/23/2018,285.39,3530707,284.82,285.70,284.48
01/22/2018,284.73,4499017,282.21,284.76,282.19
01/19/2018,282.49,4276215,281.89,282.49,281.21
01/18/2018,281.26,3463513,281.57,282.01,280.6385
01/17/2018,281.68,4690528,280.05,282.11,279.24
01/16/2018,278.90,6534706,281.40,282.15,278.20
01/12/2018,279.91,4391288,278.48,280.15,278.34
01/11/2018,278.09,3141988,276.78,278.13,276.59
01/10/2018,276.13,3936220,275.72,276.44,274.941
01/09/2018,276.57,3149726,276.44,277.2548,276.1182
01/08/2018,275.94,2881867,275.37,276.11,274.99
01/05/2018,275.33,4150543,274.55,275.56,273.98
01/04/2018,273.60,3394715,273.23,274.17,273.11
01/03/2018,272.42,3767831,271.05,272.63,270.95
01/02/2018,270.85,8545279,269.84,270.85,269.37
12/29/2017,268.85,3368017,270.50,270.50,268.59
12/28/2017,269.79,2613848,269.80,269.88,269.41
12/27/2017,269.29,3318504,269.30,269.68,268.9701
12/26/2017,269.12,2800185,269.04,269.38,268.85
12/22/2017,269.46,4576913,269.55,269.60,268.86
12/21/2017,269.53,3852685,269.68,270.34,269.27
12/20/2017,268.99,3012685,270.21,270.30,268.665
12/19/2017,269.13,5188083,270.48,270.48,269.06
12/18/2017,271.47,5640492,271.31,271.84,271.23
12/15/2017,269.79,7657207,268.70,270.25,268.61
12/14/2017,267.53,5997434,268.93,269.07,267.44
12/13/2017,268.57,3385321,268.90,269.41,268.51
12/12/2017,268.63,3370562,268.46,269.17,268.19
12/11/2017,268.22,3460743,267.38,268.23,267.335
12/08/2017,267.30,2625111,266.81,267.37,266.56
12/07/2017,265.85,4921610,264.90,266.24,264.77
12/06/2017,265.05,2296388,264.61,265.55,264.53
12/05/2017,264.99,2910551,266.23,266.97,264.84
12/04/2017,265.98,5239782,268.13,268.65,265.95
12/01/2017,266.26,6304273,266.61,267.1385,262.57
11/30/2017,266.89,4898515,265.58,267.87,265.50
11/29/2017,264.48,3263602,264.84,265.4432,264.00
11/28/2017,264.65,2254954,262.59,264.70,262.45
11/27/2017,262.01,3675334,262.18,262.54,261.79
11/24/2017,262.09,1197025,262.06,262.27,261.95
11/22/2017,261.54,3530971,261.76,261.91,261.34
11/21/2017,261.73,2926561,260.95,261.97,260.87
11/20/2017,260.04,2784294,259.91,260.2799,259.61
11/17/2017,259.63,3205059,259.88,260.19,259.54
11/16/2017,260.34,3467086,259.30,260.82,259.26
11/15/2017,258.18,2704310,258.39,258.979,257.38
11/14/2017,259.58,3737045,259.14,259.62,258.28
11/13/2017,260.10,2444802,259.06,260.3631,259.02
11/10/2017,259.81,2804438,259.48,259.97,259.13
11/09/2017,259.99,2985145,259.49,260.16,258.11
11/08/2017,260.94,3850797,260.25,261.00,259.94
11/07/2017,260.49,5419871,260.80,261.12,259.87
11/06/2017,260.62,2436833,260.04,260.77,259.99
11/03/2017,260.18,2690268,259.54,260.25,259.06
11/02/2017,259.37,3351507,259.17,259.49,257.94
11/01/2017,259.23,2511085,259.79,260.19,258.82
10/31/2017,258.81,3346642,258.94,259.19,258.56
10/30/2017,258.52,4336792,258.82,259.345,258.17
10/27/2017,259.41,2555329,258.24,259.64,257.90
10/26/2017,257.35,4211037,257.75,258.03,257.29
10/25/2017,257.04,5029057,257.90,258.04,255.719
10/24/2017,258.25,3476698,258.31,258.56,257.89
